city	brand	car_title	offer_price	mileage	newcar_price	car_age	result	
保定	日产阳光	1.5XE手动舒适版	3.43	7.07	9	62	0.381111111
保定	日产阳光	1.5XL手动豪华版	3.3	7.63	10.1	85	0.326732673
保定	日产阳光	1.5XE手动舒适版	4	2.31	9	72	0.444444444
保定	荣威550	5501.8L自动超值版	4.1	11	15.2	84	0.269736842
保定	荣威350	350S1.5L手动迅驰版	3.58	6.97	9.7	57	0.369072165
保定	荣威350	1.5L手动迅驰版	4.3	3.22	8.2	43	0.524390244
保定	斯柯达明锐	1.6L手动逸杰版	7.5	4.37	14	40	0.535714286
保定	斯柯达昊锐	1.8TSI自动优雅版	10	3.59	22.6	58	0.442477876
保定	斯柯达速派	1.8TSI自动名仕版	11.4	6.5	22.1	52	0.515837104
保定	斯柯达明锐	1.6L手动逸杰版	4.8	5.47	13.9	71	0.345323741
保定	斯柯达晶锐	1.4L自动创行版	5.6	1.06	9.8	40	0.571428571
保定	斯柯达明锐	1.6L自动逸俊版	4.7	12.38	16.2	87	0.290123457
保定	斯柯达昊锐	1.8TSI自动优雅版	9.5	7.22	22.6	68	0.420353982
保定	斯柯达明锐	1.6L手动逸致版	5.8	6.6	13.2	55	0.439393939
保定	斯柯达明锐	1.6L自动逸俊版	6.52	4.67	16.2	64	0.402469136
保定	斯柯达昕锐	1.4L手动乐选型	4.2	5.08	8.7	53	0.482758621
保定	斯柯达晶锐	1.4L手动晶灵版	3.15	8.52	10.1	97	0.311881188
保定	斯柯达明锐	1.6L手动逸俊版	6.5	1.9	14.9	81	0.436241611
保定	斯柯达明锐	1.6L手动创行版	8.25	1.78	14	15	0.589285714
保定	斯柯达晶锐	1.4L手动晶致版	3.7	5.46	8.6	68	0.430232558
保定	斯柯达晶锐	1.4L手动晶致版	3.3	5.08	8.6	76	0.38372093
保定	斯柯达晶锐	1.6L手动晶灵版	3.5	10.92	10.6	91	0.330188679
保定	三菱劲炫ASX	1.6L手动两驱标准版	5.3	5.16	11.9	42	0.445378151
保定	三菱劲炫ASX	1.6L手动两驱标准版	6.7	7.79	11.9	43	0.56302521
保定	三菱欧蓝德	2.4L四驱精英版5座	16.9	1.36	20.6	14	0.82038835
保定	三菱欧蓝德	2.4L四驱豪华版7座	18	3.25	21.4	19	0.841121495
保定	三菱劲炫ASX	1.6L手动两驱标准版	6.7	9.45	11.9	51	0.56302521
保定	三菱翼神	致尚版1.8L手动豪华型	5.5	10.42	13.7	70	0.401459854
保定	三菱欧蓝德EX劲界	劲界2.4时尚版(进口)	9.3	8.62	31.3	92	0.297124601
保定	三菱欧蓝德	2.4L四驱豪华导航版5座(进口)	14.3	7.6	29.3	61	0.488054608
保定	斯巴鲁力狮	2.5i雅尚精英版	15.9	7.9	27.1	49	0.586715867
保定	斯巴鲁森林人	2.0i自动豪华导航版	15.9	5.46	28.6	44	0.555944056
保定	斯巴鲁森林人	2.5XS自动豪华版	11.9	10.47	29.3	84	0.406143345
保定	斯巴鲁森林人	2.0T自动尊贵导航版	18.6	5.66	36.3	51	0.512396694
保定	Smartsmartfortwo	1.0L52千瓦硬顶灵动版	8.5	1.07	12.7	23	0.669291339
保定	上汽大通大通G10	2.0T自动精英版	12.5	2.74	17.8	29	0.702247191
保定	双龙爱腾	2.3L两驱自动舒适汽油版	9.5	5.09	18.8	29	0.505319149
保定	双龙柯兰多	2.0L汽油两驱自动精英版	7.2	4.76	17.3	61	0.416184971
保定	斯威X7	1.8L手动尊贵型	6.5	1.29	11.1	16	0.585585586
保定	五菱宏光	1.5LS豪华型	3.1	9.47	7.6	55	0.407894737
保定	五菱宏光	1.5LS标准型	4.8	0.14	5.4	6	0.888888889
保定	五菱宏光	1.5LS豪华型	4.4	2.22	7.6	38	0.578947368
保定	五菱宏光	1.5LS豪华型	3.6	3.22	7.6	55	0.473684211
保定	五菱宏光	1.5LS标准型	3.7	4.11	5.4	38	0.685185185
保定	五菱宏光	1.2L基本型	2.6	4.1	4.8	37	0.541666667
保定	五菱宏光	1.2L基本型	2.9	3.46	4.8	45	0.604166667
保定	五菱之光	1.0L实用型	1.65	3.92	3.2	46	0.515625
保定	五菱宏光	1.5LS舒适型	3.6	4.4	7.1	40	0.507042254
保定	五菱征程	1.8L豪华型LJ479QE2	6.5	2.62	8.4	36	0.773809524
保定	五菱荣光	1.2L舒适型	1.6	5.39	5.8	92	0.275862069
保定	五菱荣光	1.2L基本型	2.05	5.18	4.4	38	0.465909091
保定	五菱宏光	1.5LS豪华型	4.1	3.13	7.6	53	0.539473684
保定	五菱荣光	1.2L舒适型	1.6	2.76	5.8	83	0.275862069
保定	五菱宏光	1.4L豪华型	2.6	9.79	6.6	73	0.393939394
保定	五菱征程	1.8L豪华型LJ479QE2	4.9	2.51	8.4	36	0.583333333
保定	五菱荣光	1.2L舒适型	1.8	5.01	5.8	71	0.310344828
保定	五菱宏光	1.2L舒适型	2.55	6.33	5.8	75	0.439655172
保定	五菱之光	1.0L新版实用型短车身L2Y	1.5	6.9	4.4	64	0.340909091
保定	五菱荣光	1.2L基本型	2.2	7.41	4.4	67	0.5
保定	五菱宏光	1.4L标准型	2.25	4.13	5.9	78	0.381355932
保定	五菱宏光	1.2L舒适型	2.3	8.83	5.8	60	0.396551724
保定	五菱宏光	1.4L舒适型	2.7	4.74	6.3	60	0.428571429
保定	五菱宏光	1.2L基本型	2.1	6.33	5.2	74	0.403846154
保定	五菱之光	1.0L基本型	1.65	5.42	3.6	52	0.458333333
保定	五菱荣光	1.2L基本型	1.9	7.58	4.4	55	0.431818182
保定	五菱之光	1.0L新版实用型短车身L2Y	1.35	6.45	4.4	68	0.306818182
保定	五菱之光	1.0L立业版	1.55	4.31	3.2	64	0.484375
保定	五菱宏光	1.2L舒适型	2.7	7.89	5.8	67	0.465517241
保定	五菱宏光	1.5L基本型	3.8	7.98	5.1	52	0.745098039
保定	五菱之光	1.0L立业版	1.1	8.4	3.2	83	0.34375
保定	五菱之光	1.0L基本型	1.8	3.33	3.6	84	0.5
保定	五菱荣光	1.2L舒适型	2	7.44	5.8	73	0.344827586
保定	五菱之光	1.0L新版实用型短车身L2Y	1.8	3.03	4.4	55	0.409090909
保定	五菱之光	1.1L新版标准型I长车身LXA	2	4.26	4.6	92	0.434782609
保定	五菱宏光	1.2L舒适型	2.2	4.32	5.8	75	0.379310345
保定	五菱之光	1.0L基本型	1.7	6.1	3.6	54	0.472222222
保定	五菱之光	1.0L基本型	1.1	9.17	3.6	82	0.305555556
保定	五菱之光	1.0L实用型	2	4.15	3.2	55	0.625
保定	五菱之光	1.0L实用型	1.6	4.3	3.2	47	0.5
保定	五菱之光	1.1L新版实用型短车身LXA	1.8	9.39	4.4	94	0.409090909
保定	五菱荣光	1.2L舒适型	1.55	6.7	5.8	81	0.267241379
保定	沃尔沃XC90	T6智逸版7座(进口)	47	4.9	82	27	0.573170732
保定	沃尔沃S40	2.0L自动智尚版	7.8	6.48	29.1	75	0.268041237
保定	沃尔沃S60L	T5智驭版	17.5	3.64	37	38	0.472972973
保定	沃尔沃S80L	2.0T智尊版	15	7.91	47.6	78	0.31512605
保定	沃尔沃XC60	T5AWD智进升级版	29.98	1.28	43.3	15	0.692378753
保定	沃尔沃XC60	2.0T舒适版(进口)	17.5	14.2	43.2	86	0.405092593
保定	沃尔沃C30	2.0R-Design(进口)	8.8	8.3	32.5	86	0.270769231
保定	沃尔沃S60L	T5智驭版	20	6.22	37	33	0.540540541
保定	沃尔沃S60L	T5智驭版	19.2	4.07	36.4	28	0.527472527
保定	WEYVV5	2.0T超豪型	13	1.86	16.3	10	0.797546012
保定	WEYVV7	VV7s旗舰型	16.5	1.5	20.5	9	0.804878049
保定	WEYVV7	2.0T旗舰型	17.8	0.52	20.5	7	0.868292683
保定	威麟V5	2.0L手动舒适型	4	7.37	11.4	93	0.350877193
保定	现代途胜	1.6T双离合两驱15周年特别版	15.6	0.87	19.5	9	0.8
保定	现代ix35	2.0L手动两驱舒适型GL国IV	6.5	13.18	18.4	66	0.35326087
保定	现代名图	1.8L自动智能型GLS	8.8	7.21	16.3	49	0.539877301
保定	现代索纳塔九	2.4LTOP旗舰型	12.5	8.58	27.1	32	0.461254613
保定	现代途胜	1.6T双离合两驱智能型	12.5	4.07	19.5	32	0.641025641
保定	现代领动	1.6L手动智炫·青春型	6.8	4.13	10.8	23	0.62962963
保定	现代悦动	1.6L手动舒适型	4.5	2.82	10.8	49	0.416666667
保定	现代全新胜达	改款2.0T自动四驱顶级型	17	14.07	33.8	57	0.50295858
保定	现代索纳塔八	2.0L自动时尚版	8.5	5.07	18.1	78	0.46961326
保定	现代朗动	1.6L自动领先型	6.8	7.92	13.9	55	0.489208633
保定	现代ix25	1.6L自动两驱智能型GLS	9.99	4.97	15.5	20	0.644516129
保定	现代名图	1.8L自动智能型GLS	9.2	7.5	16.3	31	0.564417178
保定	现代新胜达	2.4至尊版七座四驱(进口)	8.9	13.14	30.8	93	0.288961039
保定	现代朗动	1.6L手动领先型	6.3	5.5	12.6	36	0.5
保定	现代途胜	2.0L自动两驱舒适型	6.5	11.3	20	75	0.325
保定	现代伊兰特	1.6L手动舒适型	3.3	5.56	9.7	87	0.340206186
保定	现代瑞纳	1.4L手动智能型GLS	4.15	2.2	8.6	51	0.48255814
保定	现代朗动	1.6L手动领先型	6.4	3.81	12.6	43	0.507936508
保定	现代朗动	1.6L手动领先型	5.48	6.41	12.6	57	0.434920635
保定	现代瑞纳	1.4L手动智能型GLS	4.6	3.19	8.6	38	0.534883721
保定	现代瑞奕	1.4L自动GLX	6	1.87	9.5	38	0.631578947
保定	现代ix35	2.0L自动两驱精英版GLS	7.5	10.99	21.3	91	0.352112676
保定	现代朗动	1.6L自动尊贵型	9.5	2.4	13.9	15	0.683453237
保定	现代领动	1.6L自动智炫·豪华型	8.3	5.05	14.5	27	0.572413793
保定	现代瑞纳	三厢1.4L手动舒适型GS	3.2	4.62	8.6	76	0.372093023
保定	现代瑞纳	三厢1.4L手动舒适型GS	3.9	7.5	8.6	61	0.453488372
保定	现代ix35	2.0L自动两驱精英版GLS	7.1	10.87	21.3	83	0.333333333
保定	现代全新胜达	2.4L自动两驱智能型5座	15	5.91	26	38	0.576923077
保定	现代瑞奕	1.4L手动GLX	5.5	1.91	8.7	46	0.632183908
保定	现代朗动	1.6L手动尊贵型	7.1	3	12.6	31	0.563492063
保定	现代途胜	2.0L手动两驱时尚型	7	6.28	18.4	62	0.380434783
保定	现代悦动	1.6L手动舒适型	4.1	6.68	10.8	77	0.37962963
保定	现代瑞纳	1.4L手动顶级型TOP	4.3	4.62	9.6	38	0.447916667
保定	现代瑞纳	1.4L手动智能型GLS	4.1	2.79	8.6	48	0.476744186
保定	现代途胜	2.0L手动两驱时尚型	6.8	6.82	18.4	65	0.369565217
保定	现代名图	1.8L自动智能型GLS	11	2.12	16.3	28	0.674846626
保定	现代朗动	1.6L自动尊贵型	7	8.84	14.6	46	0.479452055
保定	现代悦动	1.6LMTGL	3.8	5.59	10.8	96	0.351851852
保定	现代途胜	2.0L手动两驱时尚型	7.2	5.82	18.4	58	0.391304348
保定	现代朗动	1.6L自动领先型	8.3	6.97	13.9	43	0.597122302
保定	现代伊兰特	1.6L手动舒适型	3.6	8.32	9.7	87	0.371134021
保定	现代瑞纳	三厢1.4L手动舒适型GS	3.8	7.29	8.6	78	0.441860465
保定	现代悦动	1.6L手动豪华型	4	4.54	11.9	74	0.336134454
保定	现代途胜	2.0L手动两驱时尚型	5.5	5.23	18.4	92	0.298913043
保定	现代瑞纳	两厢1.4L手动舒适型GS	3.78	3.42	8.6	58	0.439534884
保定	现代途胜	2.0L手动四驱豪华型	6.2	7.59	21.3	100	0.291079812
保定	现代途胜	2.0L自动两驱舒适型	7.9	4.23	20	51	0.395
保定	现代ix25	1.6L自动两驱智能型GLS	10.95	2.45	15.5	31	0.706451613
保定	现代名驭	2.0L手动舒适版GL	3.5	12.72	12.7	91	0.275590551
保定	现代索纳塔八	2.0L自动尊贵版	11	4.63	21.6	58	0.509259259
保定	现代名图	1.8L自动尊贵型DLX	12.5	2.8	17.3	27	0.722543353
保定	雪佛兰科迈罗	2.0TRS(进口)	37.5	0.55	43.4	7	0.8640553
保定	雪佛兰科鲁兹	1.6LSEMT	5	6.62	13	48	0.384615385
保定	雪佛兰科帕奇	2.4L四驱旗舰版7座	16	0.35	22.8	8	0.701754386
保定	雪佛兰科鲁兹	1.5L经典SLMT	5.8	2.4	9.8	33	0.591836735
保定	雪佛兰科鲁兹	1.5L经典SEMT	6.7	1.74	10.8	25	0.62037037
保定	雪佛兰科鲁兹	320自动炫锋都市版	11.5	0.05	14.9	3	0.771812081
保定	雪佛兰	赛欧31.3L手动舒适天窗版	4.3	1.74	6.9	20	0.623188406
保定	雪佛兰探界者	550T自动四驱拓界版	17	1.33	25	12	0.68
保定	雪佛兰科帕奇	2.4L两驱城市版7座	10.2	7.13	20.3	29	0.502463054
保定	雪佛兰科鲁兹	1.5L经典SLMT	5.5	1.55	9.8	35	0.56122449
保定	雪佛兰赛欧	三厢1.2L手动时尚版	3	2.26	6.3	58	0.476190476
保定	雪佛兰迈锐宝	2.0L自动舒适版	8.9	4.71	18.4	48	0.483695652
保定	雪佛兰科鲁兹	1.6LSEMT	4.5	9.43	13	78	0.346153846
保定	雪佛兰赛欧	三厢1.4L手动优逸版	2.3	5.89	7.5	77	0.306666667
保定	雪佛兰赛欧	三厢1.2L手动时尚幸福版	2.85	2.96	6.4	50	0.4453125
保定	雪佛兰科鲁兹	1.6LSLMT	6	4.92	11.8	61	0.508474576
保定	雪佛兰科鲁兹	1.6LSLMT	5.5	6	11.8	61	0.466101695
保定	雪佛兰赛欧	三厢1.4L手动优逸版	3.1	4.37	7.5	61	0.413333333
保定	雪佛兰科鲁兹	1.5L经典SLMT	5.4	4.51	9.8	31	0.551020408
保定	雪佛兰科鲁兹	1.6LSL天地版AT	5.1	9.22	13.9	77	0.366906475
保定	雪佛兰赛欧	三厢1.4L手动优逸版	2.5	6.6	7.5	95	0.333333333
保定	雪佛兰赛欧	三厢1.4L手动理想幸福版	3	6.41	7.2	45	0.416666667
保定	雪佛兰赛欧	三厢1.2L手动时尚版	3.5	2	6.3	42	0.555555556
保定	雪佛兰赛欧	三厢1.4L手动理想版	2.3	5.79	7	89	0.328571429
保定	雪佛兰迈锐宝	2.4L自动豪华版	11.5	5.8	21.7	62	0.529953917
保定	雪佛兰科鲁兹	1.5L经典SEAT	7	5.5	11.9	37	0.588235294
保定	雪佛兰科鲁兹	掀背1.6L自动豪华型	8	2	14.5	36	0.551724138
保定	雪佛兰景程	1.8SE舒适版AT	6	5.41	14.6	75	0.410958904
保定	雪佛兰乐驰	1.2L运动版活力型	1.6	13.8	5	84	0.32
保定	雪佛兰科鲁兹	1.6LSL天窗版MT	5.5	5.97	12.3	56	0.447154472
保定	雪佛兰乐驰	1.0LP-TEC手动活力型	1.9	4.1	4.7	77	0.404255319
保定	雪佛兰科鲁兹	1.6LSL天地版MT	5	4.02	12.4	82	0.403225806
保定	雪佛兰赛欧	三厢1.4L手动优逸版	2.3	9.08	7.5	83	0.306666667
保定	雪佛兰乐驰	1.2L运动版优越型	1.9	2.35	4.6	76	0.413043478
保定	雪佛兰赛欧	三厢1.2L手动理想版	2.2	6.79	6.7	96	0.328358209
保定	雪佛兰赛欧	三厢1.2L手动时尚版	2.82	3.76	6.3	60	0.447619048
保定	雪佛兰赛欧	三厢1.4L手动优逸版	3	7.29	7.5	75	0.4
保定	雪佛兰赛欧	三厢1.4L手动优逸版	3.5	7.35	7.5	65	0.466666667
保定	雪佛兰赛欧	三厢1.4L手动优逸版	2.8	4.93	7.5	76	0.373333333
保定	雪佛兰赛欧	三厢1.4L手动理想幸福版	3.3	4.5	7.2	47	0.458333333
保定	雪佛兰科鲁兹	1.6LSEMT	4.1	7.91	13	95	0.315384615
保定	雪佛兰赛欧	三厢1.2L手动时尚版	2.3	7.08	6.3	66	0.365079365
保定	雪佛兰乐驰	1.2L运动版活力型	1.5	6.97	5	80	0.3
保定	雪佛兰赛欧	三厢1.4L手动理想版	3.6	4.76	7	69	0.514285714
保定	雪佛兰赛欧	三厢1.4LAMT优逸版	2.5	10.33	8.2	92	0.304878049
保定	雪铁龙C5	2.0L自动尊享型	10	6.02	20.6	61	0.485436893
保定	雪铁龙C4L	1.8L智驱版自动劲享型	8	4.96	15.7	53	0.50955414
保定	雪铁龙C4L	1.8L自动劲智版	7.1	5.33	17.1	46	0.415204678
保定	雪铁龙C2	1.6L自动运动型	3.2	4.92	9.7	73	0.329896907
保定	雪铁龙C4L	1.8L智驱版手动劲享型	6.6	3.9	14.8	46	0.445945946
保定	雪铁龙世嘉	VTS版1.6L手动品尚型	5.7	2.84	12.4	47	0.459677419
保定	雪铁龙爱丽舍	三厢1.6L手动科技型	2.1	3.74	8	88	0.2625
保定	雪铁龙C2	1.4L手动运动型	2.7	8.25	8	75	0.3375
保定	雪铁龙世嘉	CROSS1.6L手动	4.6	5.02	12.1	66	0.380165289
保定	雪铁龙世嘉	三厢1.6L手动尚乐版	3.1	8.99	11.8	87	0.262711864
保定	雪铁龙C2	1.4L手动运动型	2.7	6	8	72	0.3375
保定	雪铁龙C4L	1.6THP自动劲智版	7.99	2.09	18.4	55	0.43423913
保定	雪铁龙世嘉	三厢1.6L手动品尚型	3.8	5.31	11.6	75	0.327586207
保定	雪铁龙C3-XR	1.6L手动先锋型	6.4	4.1	12.8	40	0.5
保定	雪铁龙世嘉	三厢1.6L自动时尚型	4.5	5.09	12.9	83	0.348837209
保定	雪铁龙爱丽舍	三厢1.6L手动科技型	1.78	6.71	8	95	0.2225
保定	雪铁龙世嘉	三厢1.6L手动时尚型	3.15	7.12	11.8	86	0.266949153
保定	雪铁龙爱丽舍	三厢1.6L手动科技型	1.8	13.1	8	94	0.225
保定	雪铁龙世嘉	三厢1.6L手动品尚型	5.3	2.95	11.7	49	0.452991453
保定	雪铁龙爱丽舍	三厢1.6L手动尊贵型	2.5	10.5	8.4	68	0.297619048
保定	雪铁龙C2	1.4L手动舒适型	3	4.4	7.8	60	0.384615385
保定	雪铁龙世嘉	1.6L手动品尚型CNG	4.7	10.8	12.8	63	0.3671875
保定	雪铁龙世嘉	1.6L手动品尚型CNG	4.9	10.37	12.8	48	0.3828125
保定	雪铁龙世嘉	两厢1.6L手动冠军版	3.3	4.85	12	70	0.275
保定	雪铁龙世嘉	三厢1.6L手动品尚型	5.6	3.1	11.7	47	0.478632479
保定	雪铁龙世嘉	1.6L手动品尚型CNG	6	10.8	12.8	54	0.46875
保定	夏利N5	1.3L手动豪华型	1.05	3.36	5.3	90	0.198113208
保定	夏利N7	1.3L手动运动尊贵型	2.7	2.05	5.5	31	0.490909091
保定	夏利N5	1.0L手动标准型	1.1	3.58	4.8	73	0.229166667
保定	夏利N5	1.3L手动豪华型	2	2.18	5.4	55	0.37037037
保定	夏利	A+1.0L两厢国IV	0.78	11.5	3.8	79	0.205263158
保定	夏利	N3+1.0L三厢	0.7	6.37	4.3	93	0.162790698
保定	夏利N5	1.0L手动标准型	1.3	7.59	4.9	91	0.265306122
保定	一汽骏派A70	1.6L自动技术型	5.2	4.64	8.7	21	0.597701149
保定	一汽威志V5	1.5L手动进取型	1.65	6.24	6.2	75	0.266129032
保定	一汽森雅M80	1.3L手动5座	2.4	2.63	6	67	0.4
保定	一汽威志V5	1.5L手动标准型	1.88	7.4	5.7	67	0.329824561
保定	一汽威志V2	1.3L手动舒适型	1.8	6.97	5.1	74	0.352941176
保定	一汽威志	三厢1.5L手动舒适型	1.55	9.8	6.3	85	0.246031746
保定	一汽威志	三厢1.5L手动舒适型	1.8	5.86	6.3	89	0.285714286
保定	英菲尼迪QX80	5.6L4WD(进口)	73	8.76	165.9	41	0.440024111
保定	英菲尼迪Q70L	Q70L2.5L舒适版(进口)	21.5	5.28	44.8	44	0.479910714
保定	英菲尼迪QX30	1.6T两驱运动版(进口)	21.5	0.8	27.9	17	0.770609319
保定	英菲尼迪QX60	3.5L两驱卓越版(进口)	37	8.18	67.1	53	0.551415797
保定	依维柯PowerDaily	2.5T经典A32客车中顶6-7座47Z5	11.2	1.21	15.2	13	0.736842105
保定	众泰SR7	1.5TCVT魔方之梦版	7.6	0.4	11.1	12	0.684684685
保定	众泰SR7	1.5T手动魔方之心版国V	5	2.81	10.2	25	0.490196078
保定	众泰SR9	2.0T自动女神定制版	11	2.37	18.4	16	0.597826087
保定	众泰大迈X7	1.8TDCT豪华型	10.8	0.3	13.6	5	0.794117647
保定	众泰Z300	新视界1.5L手动豪华型	3.5	1.8	7.4	40	0.472972973
保定	众泰Z500	1.5T手动豪华型	4	3.8	9	39	0.444444444
保定	众泰大迈X7	2.0TDCT至尊型	10.5	1.08	16.3	12	0.644171779
保定	众泰5008	1.3L手动标准型	1.7	8.2	5.8	94	0.293103448
保定	众泰江南TT	0.8L尊贵型	0.8	2.61	2.8	75	0.285714286
保定	众泰T600	1.5T手动豪华型	4.8	9.2	9.4	43	0.510638298
保定	众泰Z500	1.5T手动尊贵型	4.2	3.42	9.7	39	0.432989691
保定	众泰Z200HB	1.3L手动舒适型	1.4	7.17	5.4	78	0.259259259
保定	众泰大迈X5	1.5T手动尊贵型国V	5.4	2.52	9.8	27	0.551020408
保定	众泰大迈X5	升级版1.5TCVT知县型	8	0.01	10.8	2	0.740740741
保定	众泰芝麻E30	标准型	3.9	0.01	19.5	20	0.2
保定	众泰大迈X5	升级版1.5TCVT地主型	6.2	1.42	10.6	20	0.58490566
保定	众泰Z300	1.5L驾值版手动精英型	3.7	2.94	6.7	39	0.552238806
保定	众泰大迈X5	1.5T手动豪华型国IV	6	2.56	8.6	27	0.697674419
保定	众泰大迈X5	1.5TCVT知县型国V	6	5	11.3	26	0.530973451
保定	众泰Z300	1.5L手动精英型	2.6	11.4	6.7	71	0.388059701
保定	众泰Z300	1.5L驾值版手动精英型	3.1	6.25	6.7	60	0.462686567
保定	众泰T600	运动版2.0T自动尊贵型	7.3	5.82	15.2	23	0.480263158
保定	中华骏捷FRV	1.3L手动舒适型	1.33	7.73	6.2	97	0.214516129
保定	中华V3	1.5L手动舒适型	5	3.96	7.5	29	0.666666667
保定	中华骏捷FRV	1.3L手动舒适型	2	4.1	6.2	89	0.322580645
保定	中华H530	1.6L手动舒适型	2.9	13.41	9.3	80	0.311827957
保定	中华骏捷FRV	1.3L手动豪华型	2.1	4.29	7.1	83	0.295774648
保定	知豆D2	D2	2.7	0.08	17.2	33	0.156976744
保定	知豆D2	D2	3.5	1.75	17.2	23	0.203488372
保定	中兴威虎TUV	2.8T柴油两驱精英型	5.8	2.3	8.7	23	0.666666667
保定	中兴领主	2.5T两驱超豪华型JE4D25E	9.3	1.92	13	15	0.715384615
保定	中兴C3	1.5L手动商务版	3	2.97	6.4	47	0.46875
保定	中兴C3	1.5L手动启航版	2.8	3.67	6.4	59	0.4375
保定	中兴C3	1.5L手动商务版	3.3	1.26	6.4	32	0.515625
宝鸡	奥迪A6L	TFSI技术型	28	7.43	45.1	27	0.620842572
宝鸡	奥迪Q5	2.0TFSI舒适型	23	12.57	52.3	68	0.439770554
宝鸡	奥迪A6L	TFSI舒适型	29.1	3.8	48.5	44	0.6
宝鸡	奥迪A3	Sportback1.4T技术型(进口)	11.69	7.3	27.7	74	0.422021661
宝鸡	奥迪Q3	30TFSI舒适型	17.8	1.79	31.5	37	0.565079365
宝鸡	奥迪A6L	30FSI豪华型	28	5.48	55	40	0.509090909
宝鸡	别克GL8	25S尊贵型	25.98	0.4	29.3	7	0.88668942
宝鸡	别克英朗	XT1.6L手动进取版	6.2	8.05	14.6	49	0.424657534
宝鸡	别克凯越	1.6LE-AT	3.5	7.72	12.8	92	0.2734375
宝鸡	别克君威	2.4LSIDI舒适版	5.7	7.98	22.3	86	0.255605381
宝鸡	别克凯越	1.6LE-MT	3.5	6.8	11.7	86	0.299145299
宝鸡	别克GL8	2.4LLT行政版	10.8	12.1	26.9	79	0.401486989
宝鸡	别克英朗	XT1.6L手动进取版	6.5	3.9	14.6	61	0.445205479
宝鸡	别克君越	2.4L豪华版	8.7	14.45	29.6	91	0.293918919
宝鸡	别克君威	2.0L豪华版	8.2	6.35	22.1	63	0.371040724
宝鸡	别克凯越	1.5L手动经典型	5.5	6.53	9.4	26	0.585106383
宝鸡	别克君越	2.4LSIDI领先舒适型	14.1	6.4	25.6	44	0.55078125
宝鸡	别克君越	2.4L豪华版	13.5	8.7	29.6	95	0.456081081
宝鸡	别克昂科威	20T四驱豪华型	18.8	4.84	28.2	24	0.666666667
宝鸡	别克君越	2.4LSIDI豪雅版	9.98	14.37	27.7	74	0.360288809
宝鸡	别克君威	GS2.0T燃情运动版	15	5.07	28.2	48	0.531914894
宝鸡	别克凯越	1.6自动舒适型	1.95	11.7	12.8	141	0.15234375
宝鸡	宝马X5	3.0i(进口)	9	20.7	89.2	137	0.100896861
宝鸡	宝马3系	320Li进取型	25.98	2.2	35.4	29	0.733898305
宝鸡	宝马X3	xDrive28iX设计套装(进口)	36	8.7	64.4	43	0.559006211
宝鸡	宝马3系	320i豪华型(进口)	11.3	6.39	40.7	88	0.277641278
宝鸡	宝马5系	525Li豪华型	25.6	10.09	53.7	63	0.476722533
宝鸡	宝马3系	316Li时尚型	22.5	5.88	33.6	26	0.669642857
宝鸡	宝马5系	525Li领先型	30	5.18	50.6	47	0.592885375
宝鸡	宝马5系	525Li豪华型	32	3.5	53.7	56	0.595903166
宝鸡	本田飞度	1.5LSECVT时尚型	7.5	3.6	9.6	27	0.78125
宝鸡	本田凌派	1.8LCVT豪华版	9.4	3.85	14.6	22	0.643835616
宝鸡	本田CR-V	2.4L四驱豪华版	15.45	8.78	26	52	0.594230769
宝鸡	本田奥德赛	2.4L智享版	20.5	4	29	39	0.706896552
宝鸡	本田CR-V	2.4L四驱豪华版	17	8.9	26	50	0.653846154
宝鸡	奔驰CLS级	CLS350猎装豪华型(进口)	38	7.29	105.1	61	0.361560419
宝鸡	奔驰A级	A180(进口)	18	0.58	25.4	13	0.708661417
宝鸡	奔驰C级	C180L运动型	26.5	1.2	35.4	24	0.748587571
宝鸡	奔驰E级	E260L	28	6.69	54.1	53	0.517560074
宝鸡	奔驰B级	B200时尚型(进口)	21.7	0.33	30.6	4	0.709150327
宝鸡	奔驰GLA级	GLA2204MATIC时尚型	21.18	3.35	34.7	37	0.61037464
宝鸡	奔驰GLK级	GLK3004MATIC动感天窗型	26	5.86	47.5	47	0.547368421
宝鸡	比亚迪秦	1.5T尊贵型	12.29	0.52	20.2	9	0.608415842
宝鸡	比亚迪宋新能源	宋DM1.5TID全时四驱尊贵型	15.98	0.08	25.2	2	0.634126984
宝鸡	比亚迪F0	尚酷版1.0L悦酷型	0.85	8.31	4.4	91	0.193181818
宝鸡	比亚迪F0	1.0L铉酷型	1.5	7.05	4	53	0.375
宝鸡	比亚迪S7	2.0T升级版自动尊贵型	7	5.96	14.1	42	0.496453901
宝鸡	比亚迪宋新能源	宋DM1.5TID全时四驱尊荣型	18.3	0.98	26.7	9	0.685393258
宝鸡	比亚迪F6	黄金版2.0L手动尊贵型	3	6.6	11.9	96	0.25210084
宝鸡	比亚迪宋	盖世版1.5TID自动豪雅型	8.7	0.8	12.7	17	0.68503937
宝鸡	比亚迪S6	2.0L手动精英型5座	5.87	4.8	9.8	50	0.598979592
宝鸡	比亚迪速锐	1.5TID自动豪华型	4.2	8.3	10.1	61	0.415841584
宝鸡	标致508	1.8THP自动旗舰版	12.5	4.01	29.3	43	0.42662116
宝鸡	标致207	两厢1.4L手动品乐版	1.8	6.84	8.3	88	0.21686747
宝鸡	标致2008	1.6L手动时尚版	6.4	5.93	12.1	36	0.52892562
